GENDER,LGB_3,CA_REGION,AGE_6,RACE_5,pv_ever,pv_12mo,sv_ever,sv_12mo,ipv_ever,ipv_year,data_year,INCOME_QUINTILE,EDUC5,EMPLOY_2,DISABILITY,sv_perp_ever,sv_perp_12mo,pv_perp_ever,pv_perp_12mo,WEIGHT,pastyearpv1,pastyearpv2,pastyearpv3,pastyearsv1,pastyearsv2,pastyearsv3,pastyearsv4,pastyearsv5,pastyearsv6,pastyearperpsv1,pastyearperpsv2,pastyearperpsv3,pastyearperpsv4,pastyearperpsv5,pastyearperpsv6,pastyearperppv1,pastyearperppv2,pastyearperppv3
1,2,2,6,1,1,0,1,0,1,0,2025,1,4,2,1,0,0,0,0,0.890755242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,1,0,1,0,2025,2,5,2,0,0,0,0,0,0.33817664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,1,0,1,0,2025,5,4,1,0,0,0,0,0,1.295509547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,1,0,1,0,2025,5,5,2,0,0,0,0,0,2.020932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,1,0,NA,0,0,0,2025,5,5,2,0,0,0,0,0,0.374016852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,3,0,0,0,0,0,0,2025,5,5,2,0,0,0,0,0,2.279490328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,6,1,0,0,1,0,1,0,2025,2,4,2,1,0,0,0,0,0.661251125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,5,6,1,1,0,1,0,1,0,2025,1,5,2,0,0,0,0,0,0.385788199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4,6,1,1,0,1,0,1,0,2025,4,5,2,0,0,0,0,0,0.294980619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,3,1,0,0,0,0,0,2025,4,5,2,0,0,0,0,0,1.584691943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,3,1,0,0,0,0,0,2025,5,5,1,0,0,0,0,0,4.034399728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,1,0,0,0,0,0,0,2025,4,5,2,1,0,0,0,0,1.150454942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,1,0,0,0,1,0,2025,4,5,1,0,0,0,1,0,0.896228323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,6,1,0,0,0,0,0,0,2025,2,4,2,0,0,0,0,0,1.972287665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,3,0,0,0,0,0,0,2025,5,5,2,0,0,0,0,0,1.129269922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,1,0,0,0,1,0,2025,4,5,2,0,0,0,1,0,0.835053448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,3,0,0,0,0,0,0,2025,5,4,2,0,0,0,0,0,2.650848122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,1,1,0,1,0,1,1,2025,5,5,2,0,1,0,0,0,1.760803731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,3,0,0,0,0,1,0,2025,5,4,2,0,0,0,0,0,2.650848122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,1,0,0,0,0,0,0,2025,4,5,2,0,0,0,0,0,1.777980535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,6,1,0,0,1,0,1,0,2025,3,5,2,0,1,0,0,0,0.41771305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,3,1,0,0,0,0,0,2025,5,5,1,0,0,0,0,0,1.586442185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,1,0,0,0,2025,5,4,1,0,0,0,0,0,0.931751553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,6,1,0,0,0,0,0,0,2025,4,4,2,0,0,0,0,0,0.415878374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,6,1,1,0,1,0,1,0,2025,5,5,1,0,0,0,0,0,0.519206585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,0,0,0,0,2025,3,5,1,0,0,0,0,0,1.026327372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,0,0,1,0,2025,5,5,1,0,0,0,0,0,0.694489745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,1,0,1,0,1,0,2025,2,5,2,0,0,0,0,0,0.557006328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,1,0,0,0,2025,4,5,2,0,0,0,0,0,1.139821591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,0,0,0,0,2025,5,4,1,0,0,0,0,0,1.105538442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,6,1,1,0,1,0,0,0,2025,4,4,2,0,0,0,1,0,1.598722799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,6,5,1,0,1,0,1,0,2025,1,4,2,0,0,0,1,0,0.369177987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,6,1,0,0,0,0,0,0,2025,2,5,1,0,0,0,0,0,1.803105798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5,6,1,1,0,1,0,0,0,2025,2,4,1,0,0,0,0,0,1.830446028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,1,0,0,1,0,0,0,2025,4,4,2,0,1,0,0,0,1.54799537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,0,0,1,1,2025,4,5,2,0,0,0,0,0,0.31418818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,1,0,0,0,0,0,2025,5,5,2,0,0,0,0,0,0.510813361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,6,1,0,0,0,0,0,0,2025,1,5,2,0,0,0,0,0,0.737362754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,1,1,0,0,0,0,0,2025,2,4,2,0,1,0,0,0,1.093751139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,6,1,1,0,0,0,1,0,2025,3,4,2,1,0,0,0,0,2.673398259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,6,5,0,0,1,0,1,0,2025,2,4,2,0,0,0,0,0,0.309661181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,6,3,0,0,0,0,0,0,2025,4,4,2,0,0,0,0,0,3.719448845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,1,1,0,0,0,1,0,2025,3,5,2,1,1,0,1,0,2.877384557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,0,0,0,0,2025,4,4,2,1,0,0,0,0,1.068657733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,6,1,0,0,1,0,1,0,2025,5,5,1,0,0,0,0,0,0.87469302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,6,1,1,0,1,0,0,0,2025,5,4,2,0,0,0,0,0,0.625660837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,1,0,1,0,1,0,2025,2,4,2,0,0,0,0,0,0.389143795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,5,1,0,0,0,0,0,2025,5,5,2,1,0,0,0,0,0.457183374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,0,0,0,0,2025,4,4,2,1,0,0,0,0,0.594137994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,0,0,1,0,2025,4,5,2,1,0,0,0,0,0.478649027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,1,1,0,0,0,0,0,2025,1,4,2,1,1,0,1,0,1.269270094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,3,0,0,0,0,0,0,2025,4,4,1,0,0,0,0,0,4.993120116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,1,1,0,0,0,1,0,2025,2,4,2,0,0,0,0,0,1.569410586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,0,0,0,0,2025,4,5,2,0,0,0,0,0,0.949593901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,6,1,0,0,1,0,0,0,2025,5,4,2,0,0,0,0,0,0.770309293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,4,6,1,0,0,0,0,0,0,2025,2,5,2,0,0,0,0,0,1.091708646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,2,5,6,1,1,0,1,0,1,0,2025,5,5,1,1,0,0,0,0,1.454296836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,3,0,0,0,0,0,0,2025,2,5,2,0,0,0,0,0,2.312144661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,6,1,1,0,0,0,0,0,2025,2,4,1,0,0,0,1,0,0.602177505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,3,0,0,0,0,0,0,2025,5,4,1,0,0,0,0,0,1.916772737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,6,5,0,0,0,0,0,0,2025,3,4,2,1,0,0,0,0,0.581484356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,6,1,1,0,1,0,1,0,2025,4,4,2,0,0,0,0,0,0.415878374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,3,0,0,1,0,1,0,2025,1,4,2,0,0,0,0,0,1.916772737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,6,1,0,0,1,1,0,0,2025,2,4,2,0,0,0,0,0,0.818394349,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,1,0,1,0,2025,4,5,2,0,0,0,0,0,1.02246083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,6,1,1,0,0,0,0,0,2025,4,4,2,0,0,0,0,0,0.60456554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,1,0,0,0,0,0,2025,5,5,1,0,0,0,0,0,1.026327372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,1,0,0,0,2025,4,4,2,0,0,0,0,0,2.484852731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,6,1,1,0,1,0,0,0,2025,1,4,2,1,0,0,0,0,0.807623746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,1,0,1,0,0,0,2025,4,5,1,0,0,0,0,0,1.212174304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,6,1,1,0,0,0,1,0,2025,2,5,2,1,0,0,0,0,0.253253829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,1,0,0,0,0,0,0,2025,5,5,2,0,0,0,0,0,0.54267136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,6,1,1,0,1,0,1,0,2025,1,4,1,0,0,0,0,0,1.363840172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,3,1,0,0,0,0,0,2025,5,5,2,0,0,0,0,0,2.211108933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,6,1,1,0,1,0,1,0,2025,4,4,1,0,0,0,1,0,1.01759696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,6,1,0,0,1,0,1,0,2025,5,4,2,0,0,0,0,0,0.374882487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,1,0,0,0,2025,5,4,1,0,0,0,0,0,1.117540331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,6,1,1,0,0,0,0,0,2025,4,4,1,1,0,0,1,0,1.86051086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,6,1,0,0,1,0,0,0,2025,4,5,2,1,0,0,0,0,0.770717667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,3,1,0,0,0,0,0,2025,4,5,2,1,0,0,0,0,1.887783708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,1,0,0,1,0,1,0,2025,5,5,2,1,0,0,0,0,1.848440997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,1,0,1,0,0,0,2025,2,4,2,0,0,0,0,0,1.105538442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,1,0,0,0,0,0,0,2025,5,5,2,0,0,0,0,0,0.644499318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,1,0,1,0,1,0,2025,5,4,2,0,0,0,0,0,1.705906435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,5,1,0,0,0,1,0,2025,4,4,2,1,0,0,0,0,0.370402388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,5,0,0,0,0,1,1,2025,4,5,2,0,0,0,0,0,0.263974326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,3,0,0,0,0,0,0,2025,5,4,2,0,0,0,0,0,1.916772737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,4,6,1,0,0,1,0,1,0,2025,4,5,2,1,1,0,1,0,0.989736331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,6,1,1,0,1,0,1,0,2025,4,4,2,0,0,0,0,0,0.705971728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,6,1,1,0,1,0,1,0,2025,4,5,2,0,0,0,0,0,0.311694544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,3,0,0,0,0,0,0,2025,5,5,2,0,0,0,0,0,2.679703852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,6,1,1,0,0,0,0,0,2025,4,5,1,0,0,0,0,0,0.274499783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,1,0,0,0,1,0,2025,2,4,1,0,0,0,1,0,2.906029906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5,6,1,1,0,1,0,0,0,2025,4,5,1,0,0,0,0,0,1.566868813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,6,1,1,0,0,0,1,0,2025,5,4,2,1,0,0,0,0,1.204600707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,1,0,1,0,1,0,2025,2,5,2,1,0,0,0,0,0.870920658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,6,3,1,0,1,0,1,0,2025,3,5,1,0,NA,0,1,0,1.815510676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,3,0,0,0,0,1,0,2025,3,5,2,0,0,0,0,0,0.802582557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,1,0,1,0,1,0,2025,1,4,2,1,0,0,0,0,1.506419679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,6,1,1,0,0,0,1,0,2025,4,5,1,0,0,0,0,0,1.205475021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,1,0,0,0,0,1,0,2025,5,5,2,0,1,0,0,0,1.472502411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,1,1,0,NA,0,0,0,2025,5,5,1,1,1,0,1,0,0.706575152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,1,0,0,0,1,0,2025,4,5,1,0,0,0,1,0,1.021508856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,6,1,1,0,1,0,1,0,2025,1,4,1,1,1,0,0,0,1.002309644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,0,0,0,0,2025,2,4,2,0,0,0,0,0,0.96330817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,6,1,0,0,1,0,1,0,2025,5,4,2,1,0,0,0,0,1.07220076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,0,0,1,0,2025,5,5,2,0,0,0,0,0,0.533837873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,3,0,0,0,0,1,NA,2025,4,5,2,0,0,0,0,0,1.381397839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,0,0,0,0,2025,4,4,2,0,0,0,0,0,1.793755319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,1,1,0,0,0,1,0,2025,3,4,1,0,0,0,0,0,0.807491735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,0,0,0,0,2025,5,5,2,1,0,0,0,0,1.260623464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,6,3,0,0,0,0,0,0,2025,4,4,2,0,0,0,0,0,3.199075202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,4,6,1,0,0,0,0,0,0,2025,2,5,2,0,0,0,0,0,0.588306251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,0,0,0,0,2025,3,5,2,0,0,0,0,0,0.609725981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,6,1,0,0,1,0,1,0,2025,4,5,2,0,0,0,0,0,1.267513064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,1,0,0,0,2025,2,5,2,1,1,0,0,0,0.6560834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,0,0,0,0,2025,5,5,2,0,0,0,0,0,0.353049942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,0,0,0,0,2025,4,5,2,0,0,0,0,0,0.751938734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,6,1,0,0,1,1,0,0,2025,4,4,2,0,0,0,0,0,0.760247068,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,1,0,1,0,1,0,2025,3,4,2,0,0,0,0,0,0.844339686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,1,0,0,0,0,0,0,2025,5,4,2,0,0,0,0,0,2.431988255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,1,0,0,0,0,0,0,2025,5,4,2,0,0,0,0,0,0.738418243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,6,1,0,0,1,0,0,0,2025,4,5,2,0,0,0,1,0,0.332885995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,1,0,0,0,1,0,2025,4,5,2,0,0,0,0,0,2.090336791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,6,1,0,0,0,0,0,0,2025,2,5,2,1,0,0,0,0,1.496769217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,6,1,0,0,1,0,1,0,2025,4,5,2,0,0,0,0,0,0.825273879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,1,0,1,0,2025,3,5,2,0,0,0,0,0,0.601134606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,6,1,1,0,1,0,1,0,2025,1,4,2,1,0,0,0,0,0.312581593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,0,0,0,0,2025,4,4,1,0,0,0,0,0,1.112910275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,6,1,1,0,1,0,1,0,2025,4,4,2,0,0,0,0,0,0.923423453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,0,0,0,0,2025,5,4,2,0,0,0,0,0,1.112910275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,5,1,0,0,1,0,1,0,2025,2,5,1,0,0,0,0,0,0.674466052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,1,0,1,0,2025,5,5,2,0,0,0,0,0,1.02246083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,1,0,1,0,2025,5,4,2,0,0,0,0,0,1.050455219,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,0,0,0,0,2025,5,5,2,0,0,0,0,0,0.35517904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,5,1,1,0,1,0,1,0,2025,1,4,1,0,0,0,0,0,3.234321728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,1,0,1,0,2025,4,5,1,0,0,0,0,0,1.181129142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,1,0,0,0,0,0,0,2025,4,4,1,0,0,0,0,0,0.450767217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,0,0,0,0,2025,5,4,2,0,0,0,0,0,2.580781176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,6,1,0,0,0,0,0,0,2025,4,4,2,0,0,0,0,0,1.187027295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,0,0,0,0,2025,5,4,1,0,0,0,1,0,1.875339357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,1,0,0,0,1,0,2025,4,5,2,0,0,0,0,0,1.032415171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,0,0,0,0,2025,5,5,1,1,0,0,0,0,1.464202579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,5,1,0,1,0,1,0,2025,1,4,2,1,0,0,0,0,0.36479632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,5,1,1,0,1,0,0,0,2025,1,4,2,0,0,0,0,0,1.186261547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,1,0,0,0,0,0,2025,4,5,2,0,0,0,1,0,1.032415171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,1,0,0,0,0,0,0,2025,5,5,2,0,0,0,0,0,0.816028334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,3,0,0,0,0,0,0,2025,5,5,2,0,0,0,0,0,1.205749482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,6,1,0,0,0,0,0,0,2025,2,5,2,0,0,0,0,0,0.87469302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,6,1,1,0,0,0,0,0,2025,5,4,2,0,0,0,0,0,1.080075275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,6,1,0,0,0,0,1,0,2025,5,4,2,0,0,0,0,0,0.564799159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,1,0,1,0,1,0,2025,2,4,2,1,1,0,0,0,0.726893774,NA,0,0,NA,0,NA,0,0,0,98,0,98,98,0,98,0,0,0
1,2,1,6,1,0,0,0,0,0,0,2025,2,4,2,0,0,0,0,0,1.329199763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,6,1,0,0,1,0,0,0,2025,3,4,2,0,0,0,0,0,1.850763384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,1,0,0,0,0,0,2025,4,5,2,0,0,0,0,0,0.60441137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,1,1,0,0,0,0,0,2025,4,5,2,1,1,0,1,0,0.321208088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,4,6,1,1,0,0,0,0,0,2025,4,4,2,0,0,0,0,0,0.864359966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,0,0,0,0,2025,3,4,2,0,0,0,0,0,0.495465447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,1,1,0,0,1,0,2025,2,5,1,0,0,0,0,0,2.02307131,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,6,1,0,0,0,0,0,0,2025,2,5,2,0,0,0,0,0,1.360852165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,1,0,0,1,0,1,0,2025,5,4,1,0,0,0,0,0,1.1676338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5,6,1,1,0,0,0,0,0,2025,4,5,1,0,0,0,0,0,1.049898775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,1,0,0,0,2025,4,4,2,1,1,0,0,0,1.390404942,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
2,3,5,6,1,0,0,0,0,0,0,2025,1,5,2,0,0,0,0,0,0.74130609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
